n,type,x,err
9,cheba,7.200000000000000e-01,3.528711229951617e-03
9,cheba,7.220000000000000e-01,4.053367572816977e-03
9,cheba,7.240000000000000e-01,4.570851545856652e-03
9,cheba,7.260000000000000e-01,5.080788818432533e-03
9,cheba,7.280000000000000e-01,5.582808030942354e-03
9,cheba,7.300000000000000e-01,6.076541016922718e-03
9,cheba,7.320000000000000e-01,6.561623028191979e-03
9,cheba,7.340000000000000e-01,7.037692963054454e-03
9,cheba,7.360000000000000e-01,7.504393597588407e-03
9,cheba,7.380000000000000e-01,7.961371820038837e-03
9,cheba,7.400000000000000e-01,8.408278868337407e-03
9,cheba,7.420000000000000e-01,8.844770570771168e-03
9,cheba,7.440000000000000e-01,9.270507589822174e-03
9,cheba,7.460000000000000e-01,9.685155669199710e-03
9,cheba,7.480000000000000e-01,1.008838588408729e-02
9,cheba,7.500000000000000e-01,1.047987489462660e-02
9,cheba,7.520000000000000e-01,1.085930520266008e-02
9,cheba,7.540000000000000e-01,1.122636541175473e-02
9,cheba,7.560000000000000e-01,1.158075049052897e-02
9,cheba,7.580000000000000e-01,1.192216203930481e-02
9,cheba,7.600000000000000e-01,1.225030856010795e-02
9,cheba,7.620000000000000e-01,1.256490573003748e-02
9,cheba,7.640000000000000e-01,1.286567667802807e-02
9,cheba,7.660000000000000e-01,1.315235226502683e-02
9,cheba,7.680000000000000e-01,1.342467136760708e-02
9,cheba,7.700000000000000e-01,1.368238116504192e-02
9,cheba,7.720000000000000e-01,1.392523742985975e-02
9,cheba,7.740000000000000e-01,1.415300482190444e-02
9,cheba,7.760000000000000e-01,1.436545718592278e-02
9,cheba,7.780000000000000e-01,1.456237785270179e-02
9,cheba,7.800000000000000e-01,1.474355994377870e-02
9,cheba,7.820000000000000e-01,1.490880667974617e-02
9,cheba,7.840000000000000e-01,1.505793169217567e-02
9,cheba,7.860000000000000e-01,1.519075933918181e-02
9,cheba,7.880000000000000e-01,1.530712502465045e-02
9,cheba,7.900000000000000e-01,1.540687552115368e-02
9,cheba,7.920000000000000e-01,1.548986929657429e-02
9,cheba,7.940000000000000e-01,1.555597684446323e-02
9,cheba,7.960000000000000e-01,1.560508101815267e-02
9,cheba,7.980000000000000e-01,1.563707736864803e-02
9,cheba,8.000000000000000e-01,1.565187448632203e-02
9,cheba,8.020000000000000e-01,1.564939434643400e-02
9,cheba,8.040000000000000e-01,1.562957265849776e-02
9,cheba,8.060000000000000e-01,1.559235921952121e-02
9,cheba,8.080000000000001e-01,1.553771827114100e-02
9,cheba,8.100000000000001e-01,1.546562886067592e-02
9,cheba,8.120000000000001e-01,1.537608520612208e-02
9,cheba,8.140000000000001e-01,1.526909706511370e-02
9,cheba,8.160000000000001e-01,1.514469010787272e-02
9,cheba,8.180000000000001e-01,1.500290629417103e-02
9,cheba,8.200000000000001e-01,1.484380425432910e-02
9,cheba,8.220000000000001e-01,1.466745967427417e-02
9,cheba,8.240000000000001e-01,1.447396568468228e-02
9,cheba,8.260000000000001e-01,1.426343325422760e-02
9,cheba,8.280000000000001e-01,1.403599158696304e-02
9,cheba,8.300000000000001e-01,1.379178852385585e-02
9,cheba,8.320000000000001e-01,1.353099094850235e-02
9,cheba,8.340000000000001e-01,1.325378519704548e-02
9,cheba,8.360000000000001e-01,1.296037747231960e-02
9,cheba,8.380000000000001e-01,1.265099426224617e-02
9,cheba,8.400000000000001e-01,1.232588276250476e-02
9,cheba,8.420000000000001e-01,1.198531130350333e-02
9,cheba,8.440000000000001e-01,1.162956978167223e-02
9,cheba,8.460000000000001e-01,1.125897009510604e-02
9,cheba,8.480000000000001e-01,1.087384658357753e-02
9,cheba,8.500000000000001e-01,1.047455647294834e-02
9,cheba,8.520000000000001e-01,1.006148032400054e-02
9,cheba,8.540000000000001e-01,9.635022485713650e-03
9,cheba,8.560000000000001e-01,9.195611553011782e-03
9,cheba,8.580000000000001e-01,8.743700829005240e-03
9,cheba,8.600000000000001e-01,8.279768791751359e-03
9,cheba,8.620000000000001e-01,7.804319565559235e-03
9,cheba,8.640000000000001e-01,7.317883396863026e-03
9,cheba,8.660000000000001e-01,6.821017134688682e-03
9,cheba,8.680000000000001e-01,6.314304715738836e-03
9,cheba,8.700000000000001e-01,5.798357654120880e-03
9,cheba,8.720000000000001e-01,5.273815535743014e-03
9,cheba,8.740000000000001e-01,4.741346517403329e-03
9,cheba,8.759999999999999e-01,4.201647830596990e-03
9,cheba,8.779999999999999e-01,3.655446290066311e-03
9,cheba,8.799999999999999e-01,3.103498807119742e-03
9,cheba,8.819999999999999e-01,2.546592907743624e-03
9,cheba,8.839999999999999e-01,1.985547255533085e-03
9,cheba,8.859999999999999e-01,1.421212179466863e-03
9,cheba,8.879999999999999e-01,8.544702065514942e-04
9,cheba,8.899999999999999e-01,2.862365993603275e-04
9,cheba,8.919999999999999e-01,2.825401015073281e-04
9,cheba,8.939999999999999e-01,8.508775300212004e-04
9,cheba,8.959999999999999e-01,1.417758942343826e-03
9,cheba,8.979999999999999e-01,1.982132659457417e-03
9,cheba,8.999999999999999e-01,2.542911504768083e-03
9,cheba,9.019999999999999e-01,3.098972236661855e-03
9,cheba,9.039999999999999e-01,3.649154975986578e-03
9,cheba,9.059999999999999e-01,4.192262628433925e-03
9,cheba,9.079999999999999e-01,4.727060301795753e-03
9,cheba,9.099999999999999e-01,5.252274718068557e-03
9,cheba,9.119999999999999e-01,5.766593620380525e-03
9,cheba,9.139999999999999e-01,6.268665174714597e-03
9,cheba,9.159999999999999e-01,6.757097366402010e-03
9,cheba,9.179999999999999e-01,7.230457391359718e-03
9,cheba,9.199999999999999e-01,7.687271042045717e-03
9,cheba,9.219999999999999e-01,8.126022088106054e-03
9,cheba,9.239999999999999e-01,8.545151651687080e-03
9,cheba,9.259999999999999e-01,8.943057577386754e-03
9,cheba,9.279999999999999e-01,9.318093796818389e-03
9,cheba,9.299999999999999e-01,9.668569687760566e-03
9,cheba,9.319999999999999e-01,9.992749427866682e-03
9,cheba,9.339999999999999e-01,1.028885134290730e-02
9,cheba,9.359999999999999e-01,1.055504724951916e-02
9,cheba,9.379999999999999e-01,1.078946179243364e-02
9,cheba,9.399999999999999e-01,1.099017177615834e-02
9,cheba,9.419999999999999e-01,1.115520549108488e-02
9,cheba,9.440000000000000e-01,1.128254203399588e-02
9,cheba,9.460000000000000e-01,1.137011062294457e-02
9,cheba,9.480000000000000e-01,1.141578990647984e-02
9,cheba,9.500000000000000e-01,1.141740726718972e-02
9,cheba,9.520000000000000e-01,1.137273811953653e-02
9,cheba,9.540000000000000e-01,1.127950520195613e-02
9,cheba,9.560000000000000e-01,1.113537786319440e-02
9,cheba,9.580000000000000e-01,1.093797134285387e-02
9,cheba,9.600000000000000e-01,1.068484604612280e-02
9,cheba,9.620000000000000e-01,1.037350681265970e-02
9,cheba,9.640000000000000e-01,1.000140217960586e-02
9,cheba,9.660000000000000e-01,9.565923638698362e-03
9,cheba,9.680000000000000e-01,9.064404887456266e-03
9,cheba,9.700000000000000e-01,8.494121074412060e-03
9,cheba,9.720000000000000e-01,7.852288038361258e-03
9,cheba,9.740000000000000e-01,7.136061541602130e-03
9,cheba,9.760000000000000e-01,6.342536497137938e-03
9,cheba,9.780000000000000e-01,5.468746189814078e-03
9,cheba,9.800000000000000e-01,4.511661491361993e-03
9,cheba,9.820000000000000e-01,3.468190069322336e-03
9,cheba,9.840000000000000e-01,2.335175589819209e-03
9,cheba,9.860000000000000e-01,1.109396914157540e-03
9,cheba,9.880000000000000e-01,2.124327107843119e-04
9,cheba,9.900000000000000e-01,1.633666468395009e-03
9,cheba,9.920000000000000e-01,3.157724794431778e-03
9,cheba,9.940000000000000e-01,4.788096205411166e-03
9,cheba,9.960000000000000e-01,6.528338133317532e-03
9,cheba,9.980000000000000e-01,8.382077766657350e-03
9,cheba,1.000000000000000e+00,1.035301289788765e-02
10,uni,-1.000000000000000e+00,0.000000000000000e+00
10,uni,-9.980000000000000e-01,1.535980469150208e-01
10,uni,-9.960000000000000e-01,2.988112544117289e-01
10,uni,-9.940000000000000e-01,4.359145643720621e-01
10,uni,-9.920000000000000e-01,5.651764844200797e-01
10,uni,-9.900000000000000e-01,6.868592003407252e-01
10,uni,-9.880000000000000e-01,8.012186870247308e-01
10,uni,-9.860000000000000e-01,9.085048179538846e-01
10,uni,-9.840000000000000e-01,1.008961473240769e+00
10,uni,-9.820000000000000e-01,1.102826646236989e+00
10,uni,-9.800000000000000e-01,1.190332548723824e+00
10,uni,-9.780000000000000e-01,1.271705714699123e+00
10,uni,-9.760000000000000e-01,1.347167102774182e+00
10,uni,-9.740000000000000e-01,1.416932197194249e+00
10,uni,-9.720000000000000e-01,1.481211107496201e+00
10,uni,-9.700000000000000e-01,1.540208666816851e+00
10,uni,-9.680000000000000e-01,1.594124528865245e+00
10,uni,-9.660000000000000e-01,1.643153263572223e+00
10,uni,-9.640000000000000e-01,1.687484451430415e+00
10,uni,-9.620000000000000e-01,1.727302776537772e+00
10,uni,-9.600000000000000e-01,1.762788118357618e+00
10,uni,-9.580000000000000e-01,1.794115642208126e+00
10,uni,-9.560000000000000e-01,1.821455888494047e+00
10,uni,-9.540000000000000e-01,1.844974860693404e+00
10,uni,-9.520000000000000e-01,1.864834112111789e+00
10,uni,-9.500000000000000e-01,1.881190831416816e+00
10,uni,-9.480000000000000e-01,1.894197926965188e+00
10,uni,-9.460000000000000e-01,1.904004109934730e+00
10,uni,-9.440000000000000e-01,1.910753976273702e+00
10,uni,-9.419999999999999e-01,1.914588087479553e+00
10,uni,-9.399999999999999e-01,1.915643050219249e+00
10,uni,-9.379999999999999e-01,1.914051594803179e+00
10,uni,-9.359999999999999e-01,1.909942652524580e+00
10,uni,-9.339999999999999e-01,1.903441431876329e+00
10,uni,-9.319999999999999e-01,1.894669493656867e+00
10,uni,-9.299999999999999e-01,1.883744824976923e+00
10,uni,-9.280000000000000e-01,1.870781912178642e+00
10,uni,-9.260000000000000e-01,1.855891812678614e+00
10,uni,-9.240000000000000e-01,1.839182225746247e+00
10,uni,-9.220000000000000e-01,1.820757562228794e+00
10,uni,-9.200000000000000e-01,1.800719013234327e+00
10,uni,-9.180000000000000e-01,1.779164617783798e+00
10,uni,-9.160000000000000e-01,1.756189329443306e+00
10,uni,-9.140000000000000e-01,1.731885081947569e+00
10,uni,-9.120000000000000e-01,1.706340853825520e+00
10,uni,-9.100000000000000e-01,1.679642732038892e+00
10,uni,-9.080000000000000e-01,1.651873974644542e+00
10,uni,-9.060000000000000e-01,1.623115072491209e+00
10,uni,-9.040000000000000e-01,1.593443809961302e+00
10,uni,-9.020000000000000e-01,1.562935324768249e+00
10,uni,-9.000000000000000e-01,1.531662166819853e+00
10,uni,-8.980000000000000e-01,1.499694356158018e+00
10,uni,-8.960000000000000e-01,1.467099439985131e+00
10,uni,-8.940000000000000e-01,1.433942548787310e+00
10,uni,-8.920000000000000e-01,1.400286451564656e+00
10,uni,-8.900000000000000e-01,1.366191610178554e+00
10,uni,-8.880000000000000e-01,1.331716232825994e+00
10,uni,-8.860000000000000e-01,1.296916326650833e+00
10,uni,-8.840000000000000e-01,1.261845749501795e+00
10,uni,-8.820000000000000e-01,1.226556260846967e+00
10,uni,-8.800000000000000e-01,1.191097571854469e+00
10,uni,-8.780000000000000e-01,1.155517394648880e+00
10,uni,-8.760000000000000e-01,1.119861490752943e+00
10,uni,-8.740000000000000e-01,1.084173718724001e+00
10,uni,-8.720000000000000e-01,1.048496080994531e+00
10,uni,-8.700000000000000e-01,1.012868769926066e+00
10,uni,-8.680000000000000e-01,9.773302130857440e-01
10,uni,-8.660000000000000e-01,9.419171177546171e-01
10,uni,-8.640000000000000e-01,9.066645146768089e-01
10,uni,-8.620000000000000e-01,8.716058010585201e-01
10,uni,-8.600000000000000e-01,8.367727828258168e-01
10,uni,-8.580000000000000e-01,8.021957161500585e-01
10,uni,-8.560000000000000e-01,7.679033482497583e-01
10,uni,-8.540000000000000e-01,7.339229574775926e-01
10,uni,-8.520000000000000e-01,7.002803927012046e-01
10,uni,-8.500000000000000e-01,6.670001119863784e-01
10,uni,-8.480000000000000e-01,6.341052205910955e-01
10,uni,-8.460000000000000e-01,6.016175082789035e-01
10,uni,-8.440000000000000e-01,5.695574859599662e-01
10,uni,-8.420000000000000e-01,5.379444216680974e-01
10,uni,-8.400000000000000e-01,5.067963758820007e-01
10,uni,-8.380000000000000e-01,4.761302361988846e-01
10,uni,-8.360000000000000e-01,4.459617513685387e-01
10,uni,-8.340000000000000e-01,4.163055646959014e-01
10,uni,-8.320000000000000e-01,3.871752468200746e-01
10,uni,-8.300000000000000e-01,3.585833278776790e-01
10,uni,-8.280000000000001e-01,3.305413290583739e-01
10,uni,-8.260000000000001e-01,3.030597935602913e-01
10,uni,-8.240000000000001e-01,2.761483169531017e-01
10,uni,-8.220000000000001e-01,2.498155769563036e-01
10,uni,-8.200000000000001e-01,2.240693626403257e-01
10,uni,-8.180000000000001e-01,1.989166030579258e-01
10,uni,-8.160000000000001e-01,1.743633953133229e-01
10,uni,-8.140000000000001e-01,1.504150320764267e-01
10,uni,-8.120000000000001e-01,1.270760285494729e-01
10,uni,-8.100000000000001e-01,1.043501488933000e-01
10,uni,-8.080000000000001e-01,8.224043212044863e-02
10,uni,-8.060000000000000e-01,6.074921746219480e-02
10,uni,-8.040000000000000e-01,3.987816921657053e-02
10,uni,-8.020000000000000e-01,1.962830108436004e-02
10,uni,-8.000000000000000e-01,0.000000000000000e+00
10,uni,-7.980000000000000e-01,1.900695053575117e-02
10,uni,-7.960000000000000e-01,3.739334761456937e-02
10,uni,-7.940000000000000e-01,5.516054656400309e-02
10,uni,-7.920000000000000e-01,7.231043906891058e-02
10,uni,-7.900000000000000e-01,8.884543176427250e-02
10,uni,-7.880000000000000e-01,1.047684252928177e-01
10,uni,-7.860000000000000e-01,1.200827938209585e-01
10,uni,-7.840000000000000e-01,1.347923650065905e-01
10,uni,-7.820000000000000e-01,1.489014004123732e-01
10,uni,-7.800000000000000e-01,1.624145763581636e-01
10,uni,-7.780000000000000e-01,1.753369652063355e-01
10,uni,-7.760000000000000e-01,1.876740170737730e-01
10,uni,-7.740000000000000e-01,1.994315419643861e-01
10,uni,-7.720000000000000e-01,2.106156923160550e-01
10,uni,-7.700000000000000e-01,2.212329459559604e-01
10,uni,-7.680000000000000e-01,2.312900894583232e-01
10,uni,-7.660000000000000e-01,2.407942018986254e-01
10,uni,-7.640000000000000e-01,2.497526389984428e-01
10,uni,-7.620000000000000e-01,2.581730176550787e-01
10,uni,-7.600000000000000e-01,2.660632008502387e-01
10,uni,-7.580000000000000e-01,2.734312829320431e-01
10,uni,-7.560000000000000e-01,2.802855752647310e-01
10,uni,-7.540000000000000e-01,2.866345922404626e-01
10,uni,-7.520000000000000e-01,2.924870376476761e-01
10,uni,-7.500000000000000e-01,2.978517913905205e-01
10,uni,-7.480000000000000e-01,3.027378965539267e-01
10,uni,-7.460000000000000e-01,3.071545468089412e-01
10,uni,-7.440000000000000e-01,3.111110741529957e-01
10,uni,-7.420000000000000e-01,3.146169369798395e-01
10,uni,-7.400000000000000e-01,3.176817084739150e-01
10,uni,-7.380000000000000e-01,3.203150653240053e-01
10,uni,-7.360000000000000e-01,3.225267767510397e-01
10,uni,-7.340000000000000e-01,3.243266938449889e-01
10,uni,-7.320000000000000e-01,3.257247392058377e-01
10,uni,-7.300000000000000e-01,3.267308968836689e-01
10,uni,-7.280000000000000e-01,3.273552026129478e-01
10,uni,-7.260000000000000e-01,3.276077343361432e-01
10,uni,-7.240000000000000e-01,3.274986030118707e-01
10,uni,-7.220000000000000e-01,3.270379437027961e-01
10,uni,-7.200000000000000e-01,3.262359069385852e-01
10,uni,-7.180000000000000e-01,3.251026503492328e-01
10,uni,-7.160000000000000e-01,3.236483305641564e-01
10,uni,-7.140000000000000e-01,3.218830953724847e-01
10,uni,-7.120000000000000e-01,3.198170761400229e-01
10,uni,-7.100000000000000e-01,3.174603804784203e-01
10,uni,-7.080000000000000e-01,3.148230851621179e-01
10,uni,-7.060000000000000e-01,3.119152292886966e-01
10,uni,-7.040000000000000e-01,3.087468076782967e-01
10,uni,-7.020000000000000e-01,3.053277645078244e-01
10,uni,-7.000000000000000e-01,3.016679871757077e-01
10,uni,-6.980000000000000e-01,2.977773003930109e-01
10,uni,-6.960000000000000e-01,2.936654604967608e-01
10,uni,-6.940000000000000e-01,2.893421499813862e-01
10,uni,-6.919999999999999e-01,2.848169722442137e-01
10,uni,-6.899999999999999e-01,2.800994465410109e-01
10,uni,-6.879999999999999e-01,2.751990031476129e-01
10,uni,-6.859999999999999e-01,2.701249787237073e-01
10,uni,-6.839999999999999e-01,2.648866118749045e-01
10,uni,-6.819999999999999e-01,2.594930389092574e-01
10,uni,-6.799999999999999e-01,2.539532897844429e-01
10,uni,-6.779999999999999e-01,2.482762842418565e-01
10,uni,-6.759999999999999e-01,2.424708281239177e-01
10,uni,-6.739999999999999e-01,2.365456098709249e-01
10,uni,-6.719999999999999e-01,2.305091971938414e-01
10,uni,-6.699999999999999e-01,2.243700339194354e-01
10,uni,-6.679999999999999e-01,2.181364370042397e-01
10,uni,-6.659999999999999e-01,2.118165937138381e-01
10,uni,-6.639999999999999e-01,2.054185589640264e-01
10,uni,-6.619999999999999e-01,1.989502528204367e-01
10,uni,-6.599999999999999e-01,1.924194581532551e-01
10,uni,-6.579999999999999e-01,1.858338184437042e-01
10,uni,-6.560000000000000e-01,1.792008357389981e-01
10,uni,-6.540000000000000e-01,1.725278687525217e-01
10,uni,-6.520000000000000e-01,1.658221311060269e-01
10,uni,-6.500000000000000e-01,1.590906897106688e-01
10,uni,-6.480000000000000e-01,1.523404632837564e-01
10,uni,-6.460000000000000e-01,1.455782209981207e-01
10,uni,-6.440000000000000e-01,1.388105812610485e-01
10,uni,-6.420000000000000e-01,1.320440106197645e-01
10,uni,-6.400000000000000e-01,1.252848227904846e-01
10,uni,-6.380000000000000e-01,1.185391778080985e-01
10,uni,-6.360000000000000e-01,1.118130812935821e-01
10,uni,-6.340000000000000e-01,1.051123838362695e-01
10,uni,-6.320000000000000e-01,9.844278048816107e-02
10,uni,-6.300000000000000e-01,9.180981036747103e-02
10,uni,-6.280000000000000e-01,8.521885636866330e-02
10,uni,-6.260000000000000e-01,7.867514497625222e-02
10,uni,-6.240000000000000e-01,7.218374617968884e-02
10,uni,-6.220000000000000e-01,6.574957348668130e-02
10,uni,-6.200000000000000e-01,5.937738403234012e-02
10,uni,-6.180000000000000e-01,5.307177878156907e-02
10,uni,-6.160000000000000e-01,4.683720282216014e-02
10,uni,-6.140000000000000e-01,4.067794574608526e-02
10,uni,-6.120000000000000e-01,3.459814211651080e-02
10,uni,-6.100000000000000e-01,2.860177201809597e-02
10,uni,-6.080000000000000e-01,2.269266168817002e-02
10,uni,-6.060000000000000e-01,1.687448422641608e-02
10,uni,-6.040000000000000e-01,1.115076038072371e-02
10,uni,-6.020000000000000e-01,5.524859406904753e-03
10,uni,-6.000000000000000e-01,0.000000000000000e+00
10,uni,-5.980000000000000e-01,5.420748705062761e-03
10,uni,-5.960000000000000e-01,1.073446606566708e-02
10,uni,-5.940000000000000e-01,1.593837879873754e-02
10,uni,-5.920000000000001e-01,2.102985978514416e-02
10,uni,-5.900000000000001e-01,2.600642681339485e-02
10,uni,-5.880000000000001e-01,3.086574126469227e-02
10,uni,-5.860000000000001e-01,3.560560674140968e-02
10,uni,-5.840000000000001e-01,4.022396764100045e-02
10,uni,-5.820000000000001e-01,4.471890767733018e-02
10,uni,-5.800000000000001e-01,4.908864835138887e-02
10,uni,-5.780000000000001e-01,5.333154737331021e-02
10,uni,-5.760000000000001e-01,5.744609703759485e-02
10,uni,-5.740000000000001e-01,6.143092255340636e-02
10,uni,-5.720000000000001e-01,6.528478033177637e-02
10,uni,-5.700000000000001e-01,6.900655623152969e-02
10,uni,-5.680000000000001e-01,7.259526376570784e-02
10,uni,-5.660000000000001e-01,7.605004227024295e-02
10,uni,-5.640000000000001e-01,7.937015503660504e-02
10,uni,-5.620000000000001e-01,8.255498741011667e-02
10,uni,-5.600000000000001e-01,8.560404485560168e-02
10,uni,-5.580000000000001e-01,8.851695099200653e-02
10,uni,-5.560000000000000e-01,9.129344559760603e-02
10,uni,-5.540000000000000e-01,9.393338258737655e-02
10,uni,-5.520000000000000e-01,9.643672796409357e-02
10,uni,-5.500000000000000e-01,9.880355774468425e-02
10,uni,-5.480000000000000e-01,1.010340558633371e-01
10,uni,-5.460000000000000e-01,1.031285120528466e-01
10,uni,-5.440000000000000e-01,1.050873197056427e-01
10,uni,-5.420000000000000e-01,1.069109737159311e-01
10,uni,-5.400000000000000e-01,1.086000683043419e-01
10,uni,-5.380000000000000e-01,1.101552948264613e-01
10,uni,-5.360000000000000e-01,1.115774395665943e-01
10,uni,-5.340000000000000e-01,1.128673815180820e-01
10,uni,-5.320000000000000e-01,1.140260901514713e-01
10,uni,-5.300000000000000e-01,1.150546231718117e-01
10,uni,-5.280000000000000e-01,1.159541242663281e-01
10,uni,-5.260000000000000e-01,1.167258208436960e-01
10,uni,-5.240000000000000e-01,1.173710217661198e-01
10,uni,-5.220000000000000e-01,1.178911150753914e-01
10,uni,-5.200000000000000e-01,1.182875657140861e-01
10,uni,-5.180000000000000e-01,1.185619132430236e-01
10,uni,-5.160000000000000e-01,1.187157695561049e-01
10,uni,-5.140000000000000e-01,1.187508165936091e-01
10,uni,-5.120000000000000e-01,1.186688040550131e-01
10,uni,-5.100000000000000e-01,1.184715471123750e-01
10,uni,-5.080000000000000e-01,1.181609241252983e-01
10,uni,-5.060000000000000e-01,1.177388743584758e-01
10,uni,-5.040000000000000e-01,1.172073957027844e-01
10,uni,-5.020000000000000e-01,1.165685424008869e-01
10,uni,-5.000000000000000e-01,1.158244227782708e-01
10,uni,-4.980000000000000e-01,1.149771969806364e-01
10,uni,-4.960000000000000e-01,1.140290747185234e-01
10,uni,-4.940000000000000e-01,1.129823130200448e-01
10,uni,-4.920000000000000e-01,1.118392139925788e-01
10,uni,-4.900000000000000e-01,1.106021225942465e-01
10,uni,-4.880000000000000e-01,1.092734244159836e-01
10,uni,-4.860000000000000e-01,1.078555434749973e-01
10,uni,-4.840000000000000e-01,1.063509400203756e-01
10,uni,-4.820000000000000e-01,1.047621083516007e-01
10,uni,-4.800000000000000e-01,1.030915746506982e-01
10,uni,-4.780000000000000e-01,1.013418948287318e-01
10,uni,-4.760000000000000e-01,9.951565238734111e-02
10,uni,-4.740000000000000e-01,9.761545629599341e-02
10,uni,-4.720000000000000e-01,9.564393888561015e-02
10,uni,-4.700000000000000e-01,9.360375375920388e-02
10,uni,-4.680000000000000e-01,9.149757372014936e-02
10,uni,-4.660000000000000e-01,8.932808871869025e-02
10,uni,-4.640000000000000e-01,8.709800381726915e-02
10,uni,-4.620000000000000e-01,8.481003717524868e-02
10,uni,-4.600000000000000e-01,8.246691805357617e-02
10,uni,-4.580000000000000e-01,8.007138483992829e-02
10,uni,-4.560000000000000e-01,7.762618309485153e-02
10,uni,-4.540000000000000e-01,7.513406361940486e-02
10,uni,-4.520000000000000e-01,7.259778054478766e-02
10,uni,-4.500000000000000e-01,7.002008944442584e-02
10,uni,-4.480000000000000e-01,6.740374546896916e-02
10,uni,-4.460000000000000e-01,6.475150150464148e-02
10,uni,-4.440000000000000e-01,6.206610635536627e-02
10,uni,-4.419999999999999e-01,5.935030294907770e-02
10,uni,-4.399999999999999e-01,5.660682656861230e-02
10,uni,-4.379999999999999e-01,5.383840310756058e-02
10,uni,-4.360000000000001e-01,5.104774735144493e-02
10,uni,-4.340000000000001e-01,4.823756128457465e-02
10,uni,-4.320000000000001e-01,4.541053242291865e-02
10,uni,-4.300000000000000e-01,4.256933217331604e-02
10,uni,-4.280000000000000e-01,3.971661421933950e-02
10,uni,-4.260000000000000e-01,3.685501293410662e-02
10,uni,-4.240000000000000e-01,3.398714182032542e-02
10,uni,-4.220000000000000e-01,3.111559197784616e-02
10,uni,-4.200000000000000e-01,2.824293059897820e-02
10,uni,-4.180000000000000e-01,2.537169949182100e-02
10,uni,-4.160000000000000e-01,2.250441363184399e-02
10,uni,-4.140000000000000e-01,1.964355974193882e-02
10,uni,-4.120000000000000e-01,1.679159490115814e-02
10,uni,-4.100000000000000e-01,1.395094518234008e-02
10,uni,-4.080000000000000e-01,1.112400431881030e-02
10,uni,-4.060000000000000e-01,8.313132400340151e-03
10,uni,-4.040000000000000e-01,5.520654598531294e-03
10,uni,-4.020000000000000e-01,2.748859921784030e-03
10,uni,-4.000000000000000e-01,0.000000000000000e+00
10,uni,-3.980000000000000e-01,2.723712100842490e-03
10,uni,-3.960000000000000e-01,5.420103034109613e-03
10,uni,-3.940000000000000e-01,8.087040297810155e-03
10,uni,-3.920000000000000e-01,1.072243332965661e-02
10,uni,-3.900000000000000e-01,1.332423457178805e-02
10,uni,-3.880000000000000e-01,1.589044050505742e-02
10,uni,-3.860000000000000e-01,1.841909265279768e-02
10,uni,-3.840000000000000e-01,2.090827855398625e-02
10,uni,-3.820000000000000e-01,2.335613270573608e-02
10,uni,-3.800000000000000e-01,2.576083747504776e-02
10,uni,-3.780000000000000e-01,2.812062397976500e-02
10,uni,-3.760000000000000e-01,3.043377293868144e-02
10,uni,-3.740000000000000e-01,3.269861549075198e-02
10,uni,-3.720000000000000e-01,3.491353398337080e-02
10,uni,-3.700000000000000e-01,3.707696272967939e-02
10,uni,-3.680000000000000e-01,3.918738873487679e-02
10,uni,-3.660000000000000e-01,4.124335239150695e-02
10,uni,-3.640000000000000e-01,4.324344814370304e-02
10,uni,-3.620000000000000e-01,4.518632512037266e-02
10,uni,-3.600000000000000e-01,4.707068773731210e-02
10,uni,-3.580000000000000e-01,4.889529626824057e-02
10,uni,-3.560000000000000e-01,5.065896738474779e-02
10,uni,-3.540000000000000e-01,5.236057466515234e-02
10,uni,-3.520000000000000e-01,5.399904907226957e-02
10,uni,-3.500000000000000e-01,5.557337940008938e-02
10,uni,-3.480000000000000e-01,5.708261268936560e-02
10,uni,-3.460000000000000e-01,5.852585461212070e-02
10,uni,-3.440000000000000e-01,5.990226982506908e-02
10,uni,-3.420000000000000e-01,6.121108229196237e-02
10,uni,-3.400000000000000e-01,6.245157557486000e-02
10,uni,-3.380000000000000e-01,6.362309309432865e-02
10,uni,-3.360000000000000e-01,6.472503835857030e-02
10,uni,-3.340000000000000e-01,6.575687516148010e-02
10,uni,-3.320000000000000e-01,6.671812774963046e-02
10,uni,-3.300000000000000e-01,6.760838095817714e-02
10,uni,-3.280000000000000e-01,6.842728031567863e-02
10,uni,-3.260000000000000e-01,6.917453211781707e-02
10,uni,-3.240000000000000e-01,6.984990347000447e-02
10,uni,-3.220000000000000e-01,7.045322229885467e-02
10,uni,-3.200000000000000e-01,7.098437733249452e-02
10,uni,-3.179999999999999e-01,7.144331804968237e-02
10,uni,-3.159999999999999e-01,7.183005459769845e-02
10,uni,-3.139999999999999e-01,7.214465767896044e-02
10,uni,-3.120000000000001e-01,7.238725840631394e-02
10,uni,-3.100000000000001e-01,7.255804812693911e-02
10,uni,-3.080000000000001e-01,7.265727821480503e-02
10,uni,-3.060000000000000e-01,7.268525983159466e-02
10,uni,-3.040000000000000e-01,7.264236365601656e-02
10,uni,-3.020000000000000e-01,7.252901958140501e-02
10,uni,-3.000000000000000e-01,7.234571638150467e-02
10,uni,-2.980000000000000e-01,7.209300134431929e-02
10,uni,-2.960000000000000e-01,7.177147987389884e-02
10,uni,-2.940000000000000e-01,7.138181505992094e-02
10,uni,-2.920000000000000e-01,7.092472721491436e-02
10,uni,-2.900000000000000e-01,7.040099337895744e-02
10,uni,-2.880000000000000e-01,6.981144679167028e-02
10,uni,-2.860000000000000e-01,6.915697633130674e-02
